filename,transcript,abs_start,abs_end,words,rel_start,rel_end,Is_Silent,transcript_no_punct,transcript_no_punct_corrected,transcript_cleaned,song_id,song_length,split,explicit
03b71e62b82a48dcbaad64cc6d742462-28.wav,"just a stupid motherfucker, if i die, i die.",135.922,138.29,"[{'word': 'a', 'start': 0.158, 'end': 0.315}, {'word': 'stupid', 'start': 0.315, 'end': 0.631}, {'word': 'motherfucker', 'start': 0.631, 'end': 1.263}, {'word': 'if', 'start': 1.263, 'end': 1.421}, {'word': 'i', 'start': 1.421, 'end': 1.579}, {'word': 'die', 'start': 1.579, 'end': 1.737}, {'word': 'i', 'start': 1.737, 'end': 2.052}]",0.0,2.367999999999995,False,just a stupid motherfucker if i die i die,just a stupid motherfucker if i die i die,False,03b71e62b82a48dcbaad64cc6d742462,133.73599999999996,train,1
04e641f6b00f49b0bbdcb5c30da7fbbb-26.wav,"once a whore, you're nothing more,",67.934,69.061,"[{'word': 'a', 'start': 0.173, 'end': 0.26}, {'word': 'whore', 'start': 0.346, 'end': 0.476}, {'word': 'youre', 'start': 0.52, 'end': 0.65}, {'word': 'nothing', 'start': 0.693, 'end': 0.953}, {'word': 'more', 'start': 1.04, 'end': 1.127}]",0.0,1.1270000000000095,False,once a whore you're nothing more,once a whore you're nothing more,False,04e641f6b00f49b0bbdcb5c30da7fbbb,118.47399999999998,train,1
050c5407c3cf421ea65c1d0dbc52137f-23.wav,all the bullshit that i find,80.566,82.366,"[{'word': 'the', 'start': 0.216, 'end': 0.36}, {'word': 'bullshit', 'start': 0.36, 'end': 0.936}, {'word': 'that', 'start': 0.936, 'end': 1.08}, {'word': 'i', 'start': 1.08, 'end': 1.368}, {'word': 'find', 'start': 1.368, 'end': 1.8}]",0.0,1.7999999999999972,False,all the bullshit that i find,all the bullshit that i find,False,050c5407c3cf421ea65c1d0dbc52137f,157.09199999999996,train,1
05a7b788e14746c091f41ba7a273f61c-1.wav,and all my friends don't give a fuck,4.174,7.374,"[{'word': 'all', 'start': 0.2, 'end': 0.35}, {'word': 'my', 'start': 0.4, 'end': 0.75}, {'word': 'friends', 'start': 0.8, 'end': 1.4}, {'word': 'dont', 'start': 1.6, 'end': 1.75}, {'word': 'give', 'start': 1.8, 'end': 1.95}, {'word': 'a', 'start': 2.0, 'end': 2.35}, {'word': 'fuck', 'start': 2.4, 'end': 3.2}]",0.0,3.2,False,and all my friends don't give a fuck,and all my friends don't give a fuck,False,05a7b788e14746c091f41ba7a273f61c,145.49999999999994,train,1
05a7b788e14746c091f41ba7a273f61c-14.wav,and all my friends don't give a fuck,55.424,58.574,"[{'word': 'all', 'start': 0.15, 'end': 0.3}, {'word': 'my', 'start': 0.35, 'end': 0.7}, {'word': 'friends', 'start': 0.75, 'end': 1.35}, {'word': 'dont', 'start': 1.55, 'end': 1.7}, {'word': 'give', 'start': 1.75, 'end': 1.9}, {'word': 'a', 'start': 1.95, 'end': 2.3}, {'word': 'fuck', 'start': 2.35, 'end': 3.15}]",0.0,3.1499999999999986,False,and all my friends don't give a fuck,and all my friends don't give a fuck,False,05a7b788e14746c091f41ba7a273f61c,145.49999999999994,train,1
05a7b788e14746c091f41ba7a273f61c-26.wav,and all my friends don't give a fuck,93.824,96.974,"[{'word': 'all', 'start': 0.15, 'end': 0.3}, {'word': 'my', 'start': 0.35, 'end': 0.7}, {'word': 'friends', 'start': 0.75, 'end': 1.35}, {'word': 'dont', 'start': 1.55, 'end': 1.7}, {'word': 'give', 'start': 1.75, 'end': 1.9}, {'word': 'a', 'start': 1.95, 'end': 2.3}, {'word': 'fuck', 'start': 2.35, 'end': 3.15}]",0.0,3.1500000000000057,False,and all my friends don't give a fuck,and all my friends don't give a fuck,False,05a7b788e14746c091f41ba7a273f61c,145.49999999999994,train,1
05a7b788e14746c091f41ba7a273f61c-45.wav,and all my friends don't give a fuck,157.774,160.974,"[{'word': 'all', 'start': 0.2, 'end': 0.35}, {'word': 'my', 'start': 0.4, 'end': 0.75}, {'word': 'friends', 'start': 0.8, 'end': 1.4}, {'word': 'dont', 'start': 1.6, 'end': 1.75}, {'word': 'give', 'start': 1.8, 'end': 1.95}, {'word': 'a', 'start': 2.0, 'end': 2.35}, {'word': 'fuck', 'start': 2.4, 'end': 3.2}]",0.0,3.1999999999999886,False,and all my friends don't give a fuck,and all my friends don't give a fuck,False,05a7b788e14746c091f41ba7a273f61c,145.49999999999994,train,1
06897bd0c142496f92cba2cecff4fb6b-71.wav,"the little bitch, she went and she told a lie!",211.669,214.624,"[{'word': 'the', 'start': 0.0, 'end': 0.228}, {'word': 'little', 'start': 0.228, 'end': 0.682}, {'word': 'bitch', 'start': 0.682, 'end': 0.909}, {'word': 'she', 'start': 0.909, 'end': 1.137}, {'word': 'went', 'start': 1.137, 'end': 1.364}, {'word': 'and', 'start': 1.364, 'end': 1.591}, {'word': 'she', 'start': 1.591, 'end': 1.818}, {'word': 'told', 'start': 1.818, 'end': 2.046}, {'word': 'a', 'start': 2.273, 'end': 2.5}, {'word': 'lie', 'start': 2.5, 'end': 2.955}]",0.0,2.954999999999984,False,the little bitch she went and she told a lie,the little bitch she went and she told a lie,False,06897bd0c142496f92cba2cecff4fb6b,136.8179999999999,train,1
06897bd0c142496f92cba2cecff4fb6b-73.wav,the little bitch she went and she told a lie!,218.942,221.897,"[{'word': 'little', 'start': 0.227, 'end': 0.682}, {'word': 'bitch', 'start': 0.682, 'end': 0.909}, {'word': 'she', 'start': 0.909, 'end': 1.136}, {'word': 'went', 'start': 1.136, 'end': 1.364}, {'word': 'and', 'start': 1.364, 'end': 1.591}, {'word': 'she', 'start': 1.591, 'end': 1.818}, {'word': 'told', 'start': 1.818, 'end': 2.045}, {'word': 'a', 'start': 2.273, 'end': 2.5}, {'word': 'lie', 'start': 2.5, 'end': 2.955}]",0.0,2.954999999999984,False,the little bitch she went and she told a lie,the little bitch she went and she told a lie,False,06897bd0c142496f92cba2cecff4fb6b,136.8179999999999,train,1
06897bd0c142496f92cba2cecff4fb6b-74.wav,never fucking lie to me!!,222.806,224.851,"[{'word': 'fucking', 'start': 0.454, 'end': 0.909}, {'word': 'lie', 'start': 1.136, 'end': 1.363}, {'word': 'to', 'start': 1.591, 'end': 1.818}]",0.0,2.0449999999999875,False,never fucking lie to me,never fucking lie to me,False,06897bd0c142496f92cba2cecff4fb6b,136.8179999999999,train,1
0917181cbad04dfe861798592bfd8221-17.wav,fuckin' tornado,164.714,167.665,"[{'word': 'tornado', 'start': 0.65, 'end': 2.951}]",0.0,2.9509999999999934,False,fuckin' tornado,fucking tornado,True,0917181cbad04dfe861798592bfd8221,76.57799999999996,train,1
09b608976efe4725bd938aad707f30e5-17.wav,see they don't give a fuck about you -,104.296,106.846,"[{'word': 'they', 'start': 0.45, 'end': 0.6}, {'word': 'dont', 'start': 0.65, 'end': 0.8}, {'word': 'give', 'start': 0.85, 'end': 1.05}, {'word': 'a', 'start': 1.1, 'end': 1.25}, {'word': 'fuck', 'start': 1.3, 'end': 1.55}, {'word': 'about', 'start': 1.6, 'end': 2.05}, {'word': 'you', 'start': 2.1, 'end': 2.3}]",0.0,2.549999999999997,False,see they don't give a fuck about you,see they don't give a fuck about you,False,09b608976efe4725bd938aad707f30e5,145.94999999999996,train,1
0c04ddc9069245d99e0388756b943a0d-38.wav,"is gonna be the shit,",58.542,59.643,"[{'word': 'gonna', 'start': 0.169, 'end': 0.339}, {'word': 'be', 'start': 0.339, 'end': 0.593}, {'word': 'the', 'start': 0.593, 'end': 0.762}]",0.0,1.100999999999999,False,is gonna be the shit,is gonna be the shit,False,0c04ddc9069245d99e0388756b943a0d,161.10500000000002,train,1
0fc9336b8b6c425e93f51c9e714b7790-22.wav,and the roman whore,133.756,135.165,"[{'word': 'and', 'start': 0.0, 'end': 0.297}, {'word': 'the', 'start': 0.297, 'end': 0.593}, {'word': 'roman', 'start': 0.593, 'end': 1.038}, {'word': 'whore', 'start': 1.038, 'end': 1.409}]",0.0,1.4089999999999918,False,and the roman whore,and the roman whore,False,0fc9336b8b6c425e93f51c9e714b7790,147.89499999999987,train,1
109ea3d2849d4798bc226a7acda2d59e-19.wav,"call me sexist, bitch it's still true.",41.174,45.609,"[{'word': 'call', 'start': 0.0, 'end': 0.577}, {'word': 'me', 'start': 0.665, 'end': 1.153}, {'word': 'sexist', 'start': 1.286, 'end': 2.572}, {'word': 'bitch', 'start': 2.705, 'end': 3.06}, {'word': 'its', 'start': 3.149, 'end': 3.326}, {'word': 'still', 'start': 3.371, 'end': 3.903}]",0.0,4.435000000000002,False,call me sexist bitch it's still true,call me sexist bitch it's still true,False,109ea3d2849d4798bc226a7acda2d59e,74.94800000000001,train,1
109ea3d2849d4798bc226a7acda2d59e-20.wav,"""just kidding about the bitch part.""",45.653,46.674,"[{'word': 'just', 'start': 0.0, 'end': 0.134}, {'word': 'kidding', 'start': 0.178, 'end': 0.355}, {'word': 'about', 'start': 0.4, 'end': 0.488}, {'word': 'the', 'start': 0.533, 'end': 0.577}, {'word': 'bitch', 'start': 0.621, 'end': 0.799}, {'word': 'part', 'start': 0.843, 'end': 1.021}]",0.0,1.0210000000000008,False,just kidding about the bitch part,just kidding about the bitch part,False,109ea3d2849d4798bc226a7acda2d59e,74.94800000000001,train,1
109ea3d2849d4798bc226a7acda2d59e-32.wav,when you piss of your chick.,72.752,74.659,"[{'word': 'you', 'start': 0.221, 'end': 0.443}, {'word': 'piss', 'start': 0.576, 'end': 0.842}, {'word': 'of', 'start': 0.975, 'end': 1.241}, {'word': 'your', 'start': 1.33, 'end': 1.508}, {'word': 'chick', 'start': 1.596, 'end': 1.907}]",0.0,1.907000000000011,False,when you piss of your chick,when you piss of your chick,False,109ea3d2849d4798bc226a7acda2d59e,74.94800000000001,train,1
109ea3d2849d4798bc226a7acda2d59e-35.wav,she'll forget that you're a dick.,78.251,80.38,"[{'word': 'shell', 'start': 0.0, 'end': 0.133}, {'word': 'forget', 'start': 0.222, 'end': 0.621}, {'word': 'that', 'start': 0.754, 'end': 1.02}, {'word': 'youre', 'start': 1.109, 'end': 1.375}, {'word': 'a', 'start': 1.508, 'end': 1.685}, {'word': 'dick', 'start': 1.819, 'end': 2.129}]",0.0,2.1289999999999907,False,she'll forget that you're a dick,she'll forget that you're a dick,False,109ea3d2849d4798bc226a7acda2d59e,74.94800000000001,train,1
109ea3d2849d4798bc226a7acda2d59e-9.wav,grandma says this shit is like crack,18.467,22.946,"[{'word': 'says', 'start': 1.286, 'end': 1.907}, {'word': 'this', 'start': 2.084, 'end': 2.528}, {'word': 'shit', 'start': 2.661, 'end': 3.06}, {'word': 'is', 'start': 3.148, 'end': 3.326}, {'word': 'like', 'start': 3.459, 'end': 3.947}, {'word': 'crack', 'start': 4.08, 'end': 4.479}]",0.0,4.479000000000003,False,grandma says this shit is like crack,grandma says this shit is like crack,False,109ea3d2849d4798bc226a7acda2d59e,74.94800000000001,train,1
10f704da85ba4970baa59e6bf41107d6-52.wav,and it was the best motherfuckin' song the,159.512,161.312,"[{'word': 'it', 'start': 0.15, 'end': 0.3}, {'word': 'was', 'start': 0.3, 'end': 0.45}, {'word': 'the', 'start': 0.45, 'end': 0.6}, {'word': 'best', 'start': 0.6, 'end': 0.75}, {'word': 'motherfuckin', 'start': 0.75, 'end': 1.35}, {'word': 'song', 'start': 1.35, 'end': 1.65}, {'word': 'the', 'start': 1.65, 'end': 1.8}]",0.0,1.8000000000000114,False,and it was the best motherfuckin' song the,and it was the best motherfucking song the,True,10f704da85ba4970baa59e6bf41107d6,119.40000000000003,train,1
10f704da85ba4970baa59e6bf41107d6-66.wav,"ah, fuck!",200.312,201.812,"[{'word': 'fuck', 'start': 0.9, 'end': 1.5}]",0.0,1.5,False,ah fuck,ah fuck,False,10f704da85ba4970baa59e6bf41107d6,119.40000000000003,train,1
10f704da85ba4970baa59e6bf41107d6-71.wav,rich motherfucker compadre aowhhh!!!,208.712,211.262,"[{'word': 'rich', 'start': 0.0, 'end': 0.3}, {'word': 'motherfucker', 'start': 0.3, 'end': 0.9}, {'word': 'compadre', 'start': 0.9, 'end': 1.5}, {'word': 'aowhhh', 'start': 1.5, 'end': 2.55}]",0.0,2.550000000000012,False,rich motherfucker compadre aowhhh,rich motherfucker compadre aowhh,True,10f704da85ba4970baa59e6bf41107d6,119.40000000000003,train,1
111f0bb310eb4e22a2beb8d014365374-19.wav,"call me sexist, bitch it's still true.",49.819,54.29,"[{'word': 'call', 'start': 0.0, 'end': 0.581}, {'word': 'me', 'start': 0.671, 'end': 1.163}, {'word': 'sexist', 'start': 1.297, 'end': 2.593}, {'word': 'bitch', 'start': 2.727, 'end': 3.085}, {'word': 'its', 'start': 3.174, 'end': 3.353}, {'word': 'still', 'start': 3.398, 'end': 3.934}, {'word': 'true', 'start': 4.024, 'end': 4.471}]",0.0,4.4709999999999965,False,call me sexist bitch it's still true,call me sexist bitch it's still true,False,111f0bb310eb4e22a2beb8d014365374,79.17099999999999,train,1
111f0bb310eb4e22a2beb8d014365374-20.wav,"""just kidding about the bitch part.""",54.335,55.363,"[{'word': 'kidding', 'start': 0.178, 'end': 0.357}, {'word': 'about', 'start': 0.402, 'end': 0.491}, {'word': 'the', 'start': 0.536, 'end': 0.581}, {'word': 'bitch', 'start': 0.625, 'end': 0.804}, {'word': 'part', 'start': 0.849, 'end': 1.028}]",0.0,1.0279999999999987,False,just kidding about the bitch part,just kidding about the bitch part,False,111f0bb310eb4e22a2beb8d014365374,79.17099999999999,train,1
111f0bb310eb4e22a2beb8d014365374-32.wav,when you piss of your chick.,81.65,83.572,"[{'word': 'you', 'start': 0.223, 'end': 0.447}, {'word': 'piss', 'start': 0.581, 'end': 0.849}, {'word': 'of', 'start': 0.983, 'end': 1.251}, {'word': 'your', 'start': 1.341, 'end': 1.52}, {'word': 'chick', 'start': 1.609, 'end': 1.922}]",0.0,1.921999999999997,False,when you piss of your chick,when you piss of your chick,False,111f0bb310eb4e22a2beb8d014365374,79.17099999999999,train,1
111f0bb310eb4e22a2beb8d014365374-35.wav,she'll forget that you're a dick.,87.193,89.339,"[{'word': 'shell', 'start': 0.0, 'end': 0.134}, {'word': 'forget', 'start': 0.224, 'end': 0.626}, {'word': 'that', 'start': 0.76, 'end': 1.028}, {'word': 'youre', 'start': 1.118, 'end': 1.386}, {'word': 'a', 'start': 1.52, 'end': 1.699}, {'word': 'dick', 'start': 1.833, 'end': 2.146}]",0.0,2.146000000000001,False,she'll forget that you're a dick,she'll forget that you're a dick,False,111f0bb310eb4e22a2beb8d014365374,79.17099999999999,train,1
111f0bb310eb4e22a2beb8d014365374-9.wav,grandma says this shit is like crack,26.93,31.445,"[{'word': 'grandma', 'start': 0.0, 'end': 1.162}, {'word': 'says', 'start': 1.297, 'end': 1.922}, {'word': 'this', 'start': 2.101, 'end': 2.548}, {'word': 'shit', 'start': 2.682, 'end': 3.085}, {'word': 'is', 'start': 3.174, 'end': 3.353}, {'word': 'like', 'start': 3.487, 'end': 3.979}]",0.0,4.515000000000001,False,grandma says this shit is like crack,grandma says this shit is like crack,False,111f0bb310eb4e22a2beb8d014365374,79.17099999999999,train,1
12eac501f3494b0682b53c1303b41fd2-19.wav,"call me sexist, bitch it's still true.",42.135,46.596,"[{'word': 'me', 'start': 0.669, 'end': 1.16}, {'word': 'sexist', 'start': 1.293, 'end': 2.587}, {'word': 'bitch', 'start': 2.721, 'end': 3.078}, {'word': 'its', 'start': 3.167, 'end': 3.346}, {'word': 'still', 'start': 3.39, 'end': 3.926}]",0.0,4.460999999999999,False,call me sexist bitch it's still true,call me sexist bitch it's still true,False,12eac501f3494b0682b53c1303b41fd2,53.31199999999998,train,1
12eac501f3494b0682b53c1303b41fd2-20.wav,"""just kidding about the bitch part.""",46.641,47.667,"[{'word': 'kidding', 'start': 0.178, 'end': 0.357}, {'word': 'about', 'start': 0.401, 'end': 0.491}, {'word': 'the', 'start': 0.535, 'end': 0.58}, {'word': 'bitch', 'start': 0.624, 'end': 0.803}, {'word': 'part', 'start': 0.847, 'end': 1.026}]",0.0,1.0260000000000034,False,just kidding about the bitch part,just kidding about the bitch part,False,12eac501f3494b0682b53c1303b41fd2,53.31199999999998,train,1
12eac501f3494b0682b53c1303b41fd2-32.wav,when you piss of your chick.,73.901,75.82,"[{'word': 'when', 'start': 0.0, 'end': 0.134}, {'word': 'you', 'start': 0.223, 'end': 0.446}, {'word': 'piss', 'start': 0.58, 'end': 0.848}, {'word': 'of', 'start': 0.982, 'end': 1.249}, {'word': 'your', 'start': 1.339, 'end': 1.517}, {'word': 'chick', 'start': 1.606, 'end': 1.919}]",0.0,1.918999999999997,False,when you piss of your chick,when you piss of your chick,False,12eac501f3494b0682b53c1303b41fd2,53.31199999999998,train,1
12eac501f3494b0682b53c1303b41fd2-9.wav,grandma says this shit is like crack,19.291,23.797,"[{'word': 'grandma', 'start': 0.0, 'end': 1.16}, {'word': 'says', 'start': 1.294, 'end': 1.919}, {'word': 'this', 'start': 2.097, 'end': 2.543}, {'word': 'shit', 'start': 2.677, 'end': 3.079}, {'word': 'is', 'start': 3.168, 'end': 3.346}, {'word': 'like', 'start': 3.48, 'end': 3.971}]",0.0,4.506,False,grandma says this shit is like crack,grandma says this shit is like crack,False,12eac501f3494b0682b53c1303b41fd2,53.31199999999998,train,1
13b6544406d6437bbb7512c967894049-3.wav,the motherfuckers are all awaiting,13.626,14.688,"[{'word': 'motherfuckers', 'start': 0.125, 'end': 0.562}, {'word': 'are', 'start': 0.625, 'end': 0.687}, {'word': 'all', 'start': 0.687, 'end': 0.75}]",0.0,1.0620000000000012,False,the motherfuckers are all awaiting,the motherfuckers are all awaiting,False,13b6544406d6437bbb7512c967894049,147.12099999999992,train,1
14da3f2b98b8478899c6157b4d390277-7.wav,fucks up my mind and brain,23.304,25.146,"[{'word': 'up', 'start': 0.526, 'end': 0.723}, {'word': 'my', 'start': 0.789, 'end': 0.986}, {'word': 'mind', 'start': 1.052, 'end': 1.25}, {'word': 'and', 'start': 1.315, 'end': 1.513}, {'word': 'brain', 'start': 1.579, 'end': 1.842}]",0.0,1.8420000000000023,False,fucks up my mind and brain,fucks up my mind and brain,False,14da3f2b98b8478899c6157b4d390277,127.30499999999996,train,1
16084899e56a4db2b398aad80981e790-67.wav,for advice omg you listen to that bitch?,207.488,211.169,"[{'word': 'for', 'start': 0.0, 'end': 0.202}, {'word': 'advice', 'start': 0.202, 'end': 0.807}, {'word': 'omg', 'start': 0.807, 'end': 1.614}, {'word': 'you', 'start': 1.614, 'end': 1.916}, {'word': 'listen', 'start': 1.916, 'end': 2.32}, {'word': 'to', 'start': 2.32, 'end': 2.521}, {'word': 'that', 'start': 2.521, 'end': 2.975}]",0.0,3.681000000000012,False,for advice omg you listen to that bitch,for advice omg you listen to that bitch,False,16084899e56a4db2b398aad80981e790,271.2650000000001,train,1
1713957b91d947288d9b6fb55027c1a3-23.wav,he's your fucking shoulder,95.04,96.084,"[{'word': 'hes', 'start': 0.0, 'end': 0.209}, {'word': 'your', 'start': 0.209, 'end': 0.418}, {'word': 'fucking', 'start': 0.418, 'end': 0.835}, {'word': 'shoulder', 'start': 0.835, 'end': 1.044}]",0.0,1.043999999999997,False,he's your fucking shoulder,he's your fucking shoulder,False,1713957b91d947288d9b6fb55027c1a3,95.45299999999996,train,1
1713957b91d947288d9b6fb55027c1a3-28.wav,he's your fucking shoulder,101.717,102.76,"[{'word': 'your', 'start': 0.209, 'end': 0.417}, {'word': 'fucking', 'start': 0.417, 'end': 0.834}]",0.0,1.0430000000000064,False,he's your fucking shoulder,he's your fucking shoulder,False,1713957b91d947288d9b6fb55027c1a3,95.45299999999996,train,1
